FECHA,CLASE,total_accidentes,MES,FESTIVO,MADRE,NAVIDAD,BRUJITOS,SEMSANTA,ESCOLAR,DIA_NOMBRE,SEMANA,PERIODO
2019-09-20,CHOQUE,70,09,No,No,No,No,No,No,VIERNES,38,2019
2019-09-20,OTRO,17,09,No,No,No,No,No,No,VIERNES,38,2019
2019-09-20,VOLCAMIENTO,3,09,No,No,No,No,No,No,VIERNES,38,2019
2019-09-21,ATROPELLO,16,09,No,No,No,No,No,No,SABADO,38,2019
2019-09-21,CAIDA OCUPANTE,11,09,No,No,No,No,No,No,SABADO,38,2019
2019-09-21,CHOQUE,89,09,No,No,No,No,No,No,SABADO,38,2019
2019-09-21,OTRO,6,09,No,No,No,No,No,No,SABADO,38,2019
2019-09-21,VOLCAMIENTO,1,09,No,No,No,No,No,No,SABADO,38,2019
2019-09-22,ATROPELLO,9,09,No,No,No,No,No,No,DOMINGO,38,2019
2019-09-22,CAIDA OCUPANTE,17,09,No,No,No,No,No,No,DOMINGO,38,2019
2019-09-22,CHOQUE,83,09,No,No,No,No,No,No,DOMINGO,38,2019
2019-09-22,OTRO,4,09,No,No,No,No,No,No,DOMINGO,38,2019
2019-09-22,VOLCAMIENTO,2,09,No,No,No,No,No,No,DOMINGO,38,2019
2019-09-23,ATROPELLO,6,09,No,No,No,No,No,No,LUNES,38,2019
2019-09-23,CAIDA OCUPANTE,4,09,No,No,No,No,No,No,LUNES,38,2019
2019-09-23,CHOQUE,55,09,No,No,No,No,No,No,LUNES,38,2019
2019-09-23,OTRO,3,09,No,No,No,No,No,No,LUNES,38,2019
2019-09-23,VOLCAMIENTO,2,09,No,No,No,No,No,No,LUNES,38,2019
2019-09-24,ATROPELLO,5,09,No,No,No,No,No,No,MARTES,39,2019
2019-09-24,CAIDA OCUPANTE,8,09,No,No,No,No,No,No,MARTES,39,2019
2019-09-24,CHOQUE,68,09,No,No,No,No,No,No,MARTES,39,2019
2019-09-24,OTRO,19,09,No,No,No,No,No,No,MARTES,39,2019
2019-09-24,VOLCAMIENTO,4,09,No,No,No,No,No,No,MARTES,39,2019
2019-09-25,ATROPELLO,8,09,No,No,No,No,No,No,MIERCOLES,39,2019
2019-09-25,CAIDA OCUPANTE,1,09,No,No,No,No,No,No,MIERCOLES,39,2019
2019-09-25,CHOQUE,111,09,No,No,No,No,No,No,MIERCOLES,39,2019
2019-09-25,OTRO,14,09,No,No,No,No,No,No,MIERCOLES,39,2019
2019-09-25,VOLCAMIENTO,4,09,No,No,No,No,No,No,MIERCOLES,39,2019
2019-09-26,ATROPELLO,6,09,No,No,No,No,No,No,JUEVES,39,2019
2019-09-26,CAIDA OCUPANTE,2,09,No,No,No,No,No,No,JUEVES,39,2019
2019-09-26,CHOQUE,80,09,No,No,No,No,No,No,JUEVES,39,2019
2019-09-26,OTRO,16,09,No,No,No,No,No,No,JUEVES,39,2019
2019-09-26,VOLCAMIENTO,6,09,No,No,No,No,No,No,JUEVES,39,2019
2019-09-27,ATROPELLO,6,09,No,No,No,No,No,No,VIERNES,39,2019
2019-09-27,CAIDA OCUPANTE,10,09,No,No,No,No,No,No,VIERNES,39,2019
2019-09-27,CHOQUE,101,09,No,No,No,No,No,No,VIERNES,39,2019
2019-09-27,OTRO,17,09,No,No,No,No,No,No,VIERNES,39,2019
2019-09-27,VOLCAMIENTO,8,09,No,No,No,No,No,No,VIERNES,39,2019
2019-09-28,ATROPELLO,17,09,No,No,No,No,No,No,SABADO,39,2019
2019-09-28,CAIDA OCUPANTE,4,09,No,No,No,No,No,No,SABADO,39,2019
2019-09-28,CHOQUE,125,09,No,No,No,No,No,No,SABADO,39,2019
2019-09-28,OTRO,12,09,No,No,No,No,No,No,SABADO,39,2019
2019-09-28,VOLCAMIENTO,8,09,No,No,No,No,No,No,SABADO,39,2019
2019-09-29,ATROPELLO,10,09,No,No,No,No,No,No,DOMINGO,39,2019
2019-09-29,CAIDA OCUPANTE,10,09,No,No,No,No,No,No,DOMINGO,39,2019
2019-09-29,CHOQUE,88,09,No,No,No,No,No,No,DOMINGO,39,2019
2019-09-29,OTRO,13,09,No,No,No,No,No,No,DOMINGO,39,2019
2019-09-29,VOLCAMIENTO,2,09,No,No,No,No,No,No,DOMINGO,39,2019
2019-09-30,ATROPELLO,8,09,No,No,No,No,No,No,LUNES,39,2019
2019-09-30,CAIDA OCUPANTE,2,09,No,No,No,No,No,No,LUNES,39,2019
2019-09-30,CHOQUE,39,09,No,No,No,No,No,No,LUNES,39,2019
2019-09-30,OTRO,4,09,No,No,No,No,No,No,LUNES,39,2019
2019-09-30,VOLCAMIENTO,3,09,No,No,No,No,No,No,LUNES,39,2019
2019-10-01,ATROPELLO,8,10,No,No,No,No,No,No,MARTES,40,2019
2019-10-01,CAIDA OCUPANTE,10,10,No,No,No,No,No,No,MARTES,40,2019
2019-10-01,CHOQUE,79,10,No,No,No,No,No,No,MARTES,40,2019
2019-10-01,OTRO,6,10,No,No,No,No,No,No,MARTES,40,2019
2019-10-01,VOLCAMIENTO,15,10,No,No,No,No,No,No,MARTES,40,2019
2019-10-02,ATROPELLO,6,10,No,No,No,No,No,No,MIERCOLES,40,2019
2019-10-02,CAIDA OCUPANTE,10,10,No,No,No,No,No,No,MIERCOLES,40,2019
2019-10-02,CHOQUE,84,10,No,No,No,No,No,No,MIERCOLES,40,2019
2019-10-02,OTRO,11,10,No,No,No,No,No,No,MIERCOLES,40,2019
2019-10-02,VOLCAMIENTO,8,10,No,No,No,No,No,No,MIERCOLES,40,2019
2019-10-03,ATROPELLO,8,10,No,No,No,No,No,No,JUEVES,40,2019
2019-10-03,CAIDA OCUPANTE,13,10,No,No,No,No,No,No,JUEVES,40,2019
2019-10-03,CHOQUE,87,10,No,No,No,No,No,No,JUEVES,40,2019
2019-10-03,OTRO,7,10,No,No,No,No,No,No,JUEVES,40,2019
2019-10-03,VOLCAMIENTO,6,10,No,No,No,No,No,No,JUEVES,40,2019
2019-10-04,ATROPELLO,13,10,No,No,No,No,No,No,VIERNES,40,2019
2019-10-04,CAIDA OCUPANTE,11,10,No,No,No,No,No,No,VIERNES,40,2019
2019-10-04,CHOQUE,95,10,No,No,No,No,No,No,VIERNES,40,2019
2019-10-04,OTRO,12,10,No,No,No,No,No,No,VIERNES,40,2019
2019-10-04,VOLCAMIENTO,7,10,No,No,No,No,No,No,VIERNES,40,2019
2019-10-05,ATROPELLO,11,10,No,No,No,No,No,No,SABADO,40,2019
2019-10-05,CAIDA OCUPANTE,14,10,No,No,No,No,No,No,SABADO,40,2019
2019-10-05,CHOQUE,96,10,No,No,No,No,No,No,SABADO,40,2019
2019-10-05,OTRO,9,10,No,No,No,No,No,No,SABADO,40,2019
2019-10-05,VOLCAMIENTO,4,10,No,No,No,No,No,No,SABADO,40,2019
2019-10-06,ATROPELLO,8,10,No,No,No,No,No,No,DOMINGO,40,2019
2019-10-06,CAIDA OCUPANTE,12,10,No,No,No,No,No,No,DOMINGO,40,2019
2019-10-06,CHOQUE,75,10,No,No,No,No,No,No,DOMINGO,40,2019
2019-10-06,OTRO,9,10,No,No,No,No,No,No,DOMINGO,40,2019
2019-10-06,VOLCAMIENTO,4,10,No,No,No,No,No,No,DOMINGO,40,2019
2019-10-07,ATROPELLO,10,10,No,No,No,No,No,Si,LUNES,40,2019
2019-10-07,CAIDA OCUPANTE,2,10,No,No,No,No,No,Si,LUNES,40,2019
2019-10-07,CHOQUE,56,10,No,No,No,No,No,Si,LUNES,40,2019
2019-10-07,OTRO,4,10,No,No,No,No,No,Si,LUNES,40,2019
2019-10-07,VOLCAMIENTO,1,10,No,No,No,No,No,Si,LUNES,40,2019
2019-10-08,ATROPELLO,4,10,No,No,No,No,No,Si,MARTES,41,2019
2019-10-08,CAIDA OCUPANTE,11,10,No,No,No,No,No,Si,MARTES,41,2019
2019-10-08,CHOQUE,75,10,No,No,No,No,No,Si,MARTES,41,2019
2019-10-08,OTRO,12,10,No,No,No,No,No,Si,MARTES,41,2019
2019-10-08,VOLCAMIENTO,5,10,No,No,No,No,No,Si,MARTES,41,2019
2019-10-09,ATROPELLO,10,10,No,No,No,No,No,Si,MIERCOLES,41,2019
2019-10-09,CAIDA OCUPANTE,8,10,No,No,No,No,No,Si,MIERCOLES,41,2019
2019-10-09,CHOQUE,94,10,No,No,No,No,No,Si,MIERCOLES,41,2019
2019-10-09,OTRO,8,10,No,No,No,No,No,Si,MIERCOLES,41,2019
2019-10-09,VOLCAMIENTO,6,10,No,No,No,No,No,Si,MIERCOLES,41,2019
2019-10-10,ATROPELLO,5,10,No,No,No,No,No,Si,JUEVES,41,2019
2019-10-10,CAIDA OCUPANTE,13,10,No,No,No,No,No,Si,JUEVES,41,2019
2019-10-10,CHOQUE,76,10,No,No,No,No,No,Si,JUEVES,41,2019
2019-10-10,OTRO,10,10,No,No,No,No,No,Si,JUEVES,41,2019
2019-10-10,VOLCAMIENTO,6,10,No,No,No,No,No,Si,JUEVES,41,2019
2019-10-11,ATROPELLO,10,10,No,No,No,No,No,Si,VIERNES,41,2019
2019-10-11,CAIDA OCUPANTE,13,10,No,No,No,No,No,Si,VIERNES,41,2019
2019-10-11,CHOQUE,83,10,No,No,No,No,No,Si,VIERNES,41,2019
2019-10-11,OTRO,10,10,No,No,No,No,No,Si,VIERNES,41,2019
2019-10-11,VOLCAMIENTO,2,10,No,No,No,No,No,Si,VIERNES,41,2019
2019-10-12,ATROPELLO,19,10,No,No,No,No,No,No,SABADO,41,2019
2019-10-12,CAIDA OCUPANTE,6,10,No,No,No,No,No,No,SABADO,41,2019
2019-10-12,CHOQUE,103,10,No,No,No,No,No,No,SABADO,41,2019
2019-10-12,OTRO,8,10,No,No,No,No,No,No,SABADO,41,2019
2019-10-13,ATROPELLO,13,10,No,No,No,No,No,No,DOMINGO,41,2019
2019-10-13,CAIDA OCUPANTE,4,10,No,No,No,No,No,No,DOMINGO,41,2019
2019-10-13,CHOQUE,78,10,No,No,No,No,No,No,DOMINGO,41,2019
2019-10-13,OTRO,7,10,No,No,No,No,No,No,DOMINGO,41,2019
2019-10-13,VOLCAMIENTO,4,10,No,No,No,No,No,No,DOMINGO,41,2019
2019-10-14,ATROPELLO,5,10,Si,No,No,No,No,No,LUNES,41,2019
2019-10-14,CAIDA OCUPANTE,6,10,Si,No,No,No,No,No,LUNES,41,2019
2019-10-14,CHOQUE,41,10,Si,No,No,No,No,No,LUNES,41,2019
2019-10-14,OTRO,9,10,Si,No,No,No,No,No,LUNES,41,2019
2019-10-14,VOLCAMIENTO,4,10,Si,No,No,No,No,No,LUNES,41,2019
2019-10-15,ATROPELLO,8,10,No,No,No,No,No,No,MARTES,42,2019
2019-10-15,CAIDA OCUPANTE,3,10,No,No,No,No,No,No,MARTES,42,2019
2019-10-15,CHOQUE,39,10,No,No,No,No,No,No,MARTES,42,2019
2019-10-15,OTRO,7,10,No,No,No,No,No,No,MARTES,42,2019
2019-10-15,VOLCAMIENTO,1,10,No,No,No,No,No,No,MARTES,42,2019
2019-10-16,ATROPELLO,7,10,No,No,No,No,No,No,MIERCOLES,42,2019
2019-10-16,CAIDA OCUPANTE,11,10,No,No,No,No,No,No,MIERCOLES,42,2019
2019-10-16,CHOQUE,79,10,No,No,No,No,No,No,MIERCOLES,42,2019
2019-10-16,INCENDIO,1,10,No,No,No,No,No,No,MIERCOLES,42,2019
2019-10-16,OTRO,11,10,No,No,No,No,No,No,MIERCOLES,42,2019
2019-10-16,VOLCAMIENTO,3,10,No,No,No,No,No,No,MIERCOLES,42,2019
2019-10-17,ATROPELLO,8,10,No,No,No,No,No,No,JUEVES,42,2019
2019-10-17,CAIDA OCUPANTE,10,10,No,No,No,No,No,No,JUEVES,42,2019
2019-10-17,CHOQUE,93,10,No,No,No,No,No,No,JUEVES,42,2019
2019-10-17,OTRO,8,10,No,No,No,No,No,No,JUEVES,42,2019
2019-10-17,VOLCAMIENTO,2,10,No,No,No,No,No,No,JUEVES,42,2019
2019-10-18,ATROPELLO,11,10,No,No,No,No,No,No,VIERNES,42,2019
2019-10-18,CAIDA OCUPANTE,15,10,No,No,No,No,No,No,VIERNES,42,2019
2019-10-18,CHOQUE,73,10,No,No,No,No,No,No,VIERNES,42,2019
2019-10-18,OTRO,14,10,No,No,No,No,No,No,VIERNES,42,2019
2019-10-18,VOLCAMIENTO,4,10,No,No,No,No,No,No,VIERNES,42,2019
2019-10-19,ATROPELLO,12,10,No,No,No,No,No,No,SABADO,42,2019
2019-10-19,CAIDA OCUPANTE,15,10,No,No,No,No,No,No,SABADO,42,2019
2019-10-19,CHOQUE,80,10,No,No,No,No,No,No,SABADO,42,2019
2019-10-19,OTRO,8,10,No,No,No,No,No,No,SABADO,42,2019
2019-10-19,VOLCAMIENTO,2,10,No,No,No,No,No,No,SABADO,42,2019
2019-10-20,ATROPELLO,6,10,No,No,No,No,No,No,DOMINGO,42,2019
2019-10-20,CAIDA OCUPANTE,14,10,No,No,No,No,No,No,DOMINGO,42,2019
2019-10-20,CHOQUE,95,10,No,No,No,No,No,No,DOMINGO,42,2019
2019-10-20,OTRO,7,10,No,No,No,No,No,No,DOMINGO,42,2019
2019-10-20,VOLCAMIENTO,3,10,No,No,No,No,No,No,DOMINGO,42,2019
2019-10-21,ATROPELLO,6,10,No,No,No,No,No,No,LUNES,42,2019
2019-10-21,CAIDA OCUPANTE,9,10,No,No,No,No,No,No,LUNES,42,2019
2019-10-21,CHOQUE,44,10,No,No,No,No,No,No,LUNES,42,2019
2019-10-21,OTRO,4,10,No,No,No,No,No,No,LUNES,42,2019
2019-10-21,VOLCAMIENTO,1,10,No,No,No,No,No,No,LUNES,42,2019
2019-10-22,ATROPELLO,16,10,No,No,No,No,No,No,MARTES,43,2019
2019-10-22,CAIDA OCUPANTE,9,10,No,No,No,No,No,No,MARTES,43,2019
2019-10-22,CHOQUE,75,10,No,No,No,No,No,No,MARTES,43,2019
2019-10-22,OTRO,8,10,No,No,No,No,No,No,MARTES,43,2019
2019-10-22,VOLCAMIENTO,2,10,No,No,No,No,No,No,MARTES,43,2019
2019-10-23,ATROPELLO,10,10,No,No,No,No,No,No,MIERCOLES,43,2019
2019-10-23,CAIDA OCUPANTE,7,10,No,No,No,No,No,No,MIERCOLES,43,2019
2019-10-23,CHOQUE,78,10,No,No,No,No,No,No,MIERCOLES,43,2019
2019-10-23,OTRO,10,10,No,No,No,No,No,No,MIERCOLES,43,2019
2019-10-23,VOLCAMIENTO,2,10,No,No,No,No,No,No,MIERCOLES,43,2019
2019-10-24,ATROPELLO,14,10,No,No,No,No,No,No,JUEVES,43,2019
2019-10-24,CAIDA OCUPANTE,11,10,No,No,No,No,No,No,JUEVES,43,2019
2019-10-24,CHOQUE,83,10,No,No,No,No,No,No,JUEVES,43,2019
2019-10-24,OTRO,12,10,No,No,No,No,No,No,JUEVES,43,2019
2019-10-24,VOLCAMIENTO,1,10,No,No,No,No,No,No,JUEVES,43,2019
2019-10-25,ATROPELLO,9,10,No,No,No,No,No,No,VIERNES,43,2019
2019-10-25,CAIDA OCUPANTE,9,10,No,No,No,No,No,No,VIERNES,43,2019
2019-10-25,CHOQUE,97,10,No,No,No,No,No,No,VIERNES,43,2019
2019-10-25,OTRO,14,10,No,No,No,No,No,No,VIERNES,43,2019
2019-10-25,VOLCAMIENTO,3,10,No,No,No,No,No,No,VIERNES,43,2019
2019-10-26,ATROPELLO,11,10,No,No,No,No,No,No,SABADO,43,2019
2019-10-26,CAIDA OCUPANTE,12,10,No,No,No,No,No,No,SABADO,43,2019
2019-10-26,CHOQUE,75,10,No,No,No,No,No,No,SABADO,43,2019
2019-10-26,OTRO,14,10,No,No,No,No,No,No,SABADO,43,2019
2019-10-26,VOLCAMIENTO,9,10,No,No,No,No,No,No,SABADO,43,2019
2019-10-27,ATROPELLO,9,10,No,No,No,No,No,No,DOMINGO,43,2019
2019-10-27,CAIDA OCUPANTE,11,10,No,No,No,No,No,No,DOMINGO,43,2019
2019-10-27,CHOQUE,80,10,No,No,No,No,No,No,DOMINGO,43,2019
2019-10-27,OTRO,12,10,No,No,No,No,No,No,DOMINGO,43,2019
2019-10-27,VOLCAMIENTO,3,10,No,No,No,No,No,No,DOMINGO,43,2019
2019-10-28,ATROPELLO,9,10,No,No,No,No,No,No,LUNES,43,2019
2019-10-28,CAIDA OCUPANTE,5,10,No,No,No,No,No,No,LUNES,43,2019
2019-10-28,CHOQUE,46,10,No,No,No,No,No,No,LUNES,43,2019
2019-10-28,OTRO,4,10,No,No,No,No,No,No,LUNES,43,2019
2019-10-28,VOLCAMIENTO,2,10,No,No,No,No,No,No,LUNES,43,2019
2019-10-29,ATROPELLO,9,10,No,No,No,No,No,No,MARTES,44,2019
2019-10-29,CAIDA OCUPANTE,13,10,No,No,No,No,No,No,MARTES,44,2019
2019-10-29,CHOQUE,91,10,No,No,No,No,No,No,MARTES,44,2019
2019-10-29,OTRO,11,10,No,No,No,No,No,No,MARTES,44,2019
2019-10-29,VOLCAMIENTO,3,10,No,No,No,No,No,No,MARTES,44,2019
2019-10-30,ATROPELLO,12,10,No,No,No,No,No,No,MIERCOLES,44,2019
2019-10-30,CAIDA OCUPANTE,17,10,No,No,No,No,No,No,MIERCOLES,44,2019
2019-10-30,CHOQUE,107,10,No,No,No,No,No,No,MIERCOLES,44,2019
2019-10-30,OTRO,22,10,No,No,No,No,No,No,MIERCOLES,44,2019
2019-10-30,VOLCAMIENTO,4,10,No,No,No,No,No,No,MIERCOLES,44,2019
2019-10-31,ATROPELLO,10,10,No,No,No,Si,No,No,JUEVES,44,2019
2019-10-31,CAIDA OCUPANTE,7,10,No,No,No,Si,No,No,JUEVES,44,2019
2019-10-31,CHOQUE,106,10,No,No,No,Si,No,No,JUEVES,44,2019
2019-10-31,OTRO,17,10,No,No,No,Si,No,No,JUEVES,44,2019
2019-10-31,VOLCAMIENTO,6,10,No,No,No,Si,No,No,JUEVES,44,2019
2019-11-01,ATROPELLO,15,11,No,No,No,No,No,No,VIERNES,44,2019
2019-11-01,CAIDA OCUPANTE,7,11,No,No,No,No,No,No,VIERNES,44,2019
2019-11-01,CHOQUE,87,11,No,No,No,No,No,No,VIERNES,44,2019
2019-11-01,OTRO,14,11,No,No,No,No,No,No,VIERNES,44,2019
2019-11-01,VOLCAMIENTO,3,11,No,No,No,No,No,No,VIERNES,44,2019
2019-11-02,ATROPELLO,7,11,No,No,No,No,No,No,SABADO,44,2019
2019-11-02,CAIDA OCUPANTE,12,11,No,No,No,No,No,No,SABADO,44,2019
2019-11-02,CHOQUE,92,11,No,No,No,No,No,No,SABADO,44,2019
2019-11-02,OTRO,10,11,No,No,No,No,No,No,SABADO,44,2019
2019-11-02,VOLCAMIENTO,6,11,No,No,No,No,No,No,SABADO,44,2019
2019-11-03,ATROPELLO,5,11,No,No,No,No,No,No,DOMINGO,44,2019
2019-11-03,CAIDA OCUPANTE,11,11,No,No,No,No,No,No,DOMINGO,44,2019
2019-11-03,CHOQUE,89,11,No,No,No,No,No,No,DOMINGO,44,2019
2019-11-03,OTRO,21,11,No,No,No,No,No,No,DOMINGO,44,2019
2019-11-03,VOLCAMIENTO,4,11,No,No,No,No,No,No,DOMINGO,44,2019
2019-11-04,ATROPELLO,8,11,Si,No,No,No,No,No,LUNES,44,2019
2019-11-04,CAIDA OCUPANTE,3,11,Si,No,No,No,No,No,LUNES,44,2019
2019-11-04,CHOQUE,52,11,Si,No,No,No,No,No,LUNES,44,2019
2019-11-04,OTRO,8,11,Si,No,No,No,No,No,LUNES,44,2019
2019-11-04,VOLCAMIENTO,1,11,Si,No,No,No,No,No,LUNES,44,2019
2019-11-05,ATROPELLO,5,11,No,No,No,No,No,No,MARTES,45,2019
2019-11-05,CAIDA OCUPANTE,6,11,No,No,No,No,No,No,MARTES,45,2019
2019-11-05,CHOQUE,49,11,No,No,No,No,No,No,MARTES,45,2019
2019-11-05,OTRO,4,11,No,No,No,No,No,No,MARTES,45,2019
2019-11-05,VOLCAMIENTO,3,11,No,No,No,No,No,No,MARTES,45,2019
2019-11-06,ATROPELLO,13,11,No,No,No,No,No,No,MIERCOLES,45,2019
2019-11-06,CAIDA OCUPANTE,7,11,No,No,No,No,No,No,MIERCOLES,45,2019
2019-11-06,CHOQUE,121,11,No,No,No,No,No,No,MIERCOLES,45,2019
2019-11-06,OTRO,8,11,No,No,No,No,No,No,MIERCOLES,45,2019
2019-11-06,VOLCAMIENTO,4,11,No,No,No,No,No,No,MIERCOLES,45,2019
2019-11-07,ATROPELLO,9,11,No,No,No,No,No,No,JUEVES,45,2019
2019-11-07,CAIDA OCUPANTE,3,11,No,No,No,No,No,No,JUEVES,45,2019
2019-11-07,CHOQUE,83,11,No,No,No,No,No,No,JUEVES,45,2019
2019-11-07,OTRO,8,11,No,No,No,No,No,No,JUEVES,45,2019
2019-11-07,VOLCAMIENTO,2,11,No,No,No,No,No,No,JUEVES,45,2019
2019-11-08,ATROPELLO,12,11,No,No,No,No,No,No,VIERNES,45,2019
2019-11-08,CAIDA OCUPANTE,9,11,No,No,No,No,No,No,VIERNES,45,2019
2019-11-08,CHOQUE,81,11,No,No,No,No,No,No,VIERNES,45,2019
2019-11-08,OTRO,8,11,No,No,No,No,No,No,VIERNES,45,2019
2019-11-08,VOLCAMIENTO,3,11,No,No,No,No,No,No,VIERNES,45,2019
2019-11-09,ATROPELLO,7,11,No,No,No,No,No,No,SABADO,45,2019
2019-11-09,CAIDA OCUPANTE,11,11,No,No,No,No,No,No,SABADO,45,2019
2019-11-09,CHOQUE,80,11,No,No,No,No,No,No,SABADO,45,2019
2019-11-09,OTRO,11,11,No,No,No,No,No,No,SABADO,45,2019
2019-11-09,VOLCAMIENTO,5,11,No,No,No,No,No,No,SABADO,45,2019
2019-11-10,ATROPELLO,6,11,No,No,No,No,No,No,DOMINGO,45,2019
2019-11-10,CAIDA OCUPANTE,3,11,No,No,No,No,No,No,DOMINGO,45,2019
2019-11-10,CHOQUE,78,11,No,No,No,No,No,No,DOMINGO,45,2019
2019-11-10,OTRO,3,11,No,No,No,No,No,No,DOMINGO,45,2019
2019-11-10,VOLCAMIENTO,5,11,No,No,No,No,No,No,DOMINGO,45,2019
2019-11-11,ATROPELLO,7,11,Si,No,No,No,No,No,LUNES,45,2019
2019-11-11,CAIDA OCUPANTE,6,11,Si,No,No,No,No,No,LUNES,45,2019
2019-11-11,CHOQUE,45,11,Si,No,No,No,No,No,LUNES,45,2019
2019-11-11,OTRO,3,11,Si,No,No,No,No,No,LUNES,45,2019
2019-11-11,VOLCAMIENTO,3,11,Si,No,No,No,No,No,LUNES,45,2019
2019-11-12,ATROPELLO,12,11,No,No,No,No,No,No,MARTES,46,2019
2019-11-12,CAIDA OCUPANTE,10,11,No,No,No,No,No,No,MARTES,46,2019
2019-11-12,CHOQUE,41,11,No,No,No,No,No,No,MARTES,46,2019
2019-11-12,OTRO,4,11,No,No,No,No,No,No,MARTES,46,2019
2019-11-12,VOLCAMIENTO,2,11,No,No,No,No,No,No,MARTES,46,2019
2019-11-13,ATROPELLO,10,11,No,No,No,No,No,No,MIERCOLES,46,2019
2019-11-13,CAIDA OCUPANTE,6,11,No,No,No,No,No,No,MIERCOLES,46,2019
2019-11-13,CHOQUE,130,11,No,No,No,No,No,No,MIERCOLES,46,2019
2019-11-13,OTRO,7,11,No,No,No,No,No,No,MIERCOLES,46,2019
2019-11-13,VOLCAMIENTO,3,11,No,No,No,No,No,No,MIERCOLES,46,2019
2019-11-14,ATROPELLO,9,11,No,No,No,No,No,No,JUEVES,46,2019
2019-11-14,CAIDA OCUPANTE,6,11,No,No,No,No,No,No,JUEVES,46,2019
2019-11-14,CHOQUE,90,11,No,No,No,No,No,No,JUEVES,46,2019
2019-11-14,INCENDIO,1,11,No,No,No,No,No,No,JUEVES,46,2019
2019-11-14,OTRO,7,11,No,No,No,No,No,No,JUEVES,46,2019
2019-11-14,VOLCAMIENTO,7,11,No,No,No,No,No,No,JUEVES,46,2019
2019-11-15,ATROPELLO,10,11,No,No,No,No,No,No,VIERNES,46,2019
2019-11-15,CAIDA OCUPANTE,10,11,No,No,No,No,No,No,VIERNES,46,2019
2019-11-15,CHOQUE,81,11,No,No,No,No,No,No,VIERNES,46,2019
2019-11-15,OTRO,4,11,No,No,No,No,No,No,VIERNES,46,2019
2019-11-15,VOLCAMIENTO,4,11,No,No,No,No,No,No,VIERNES,46,2019
2019-11-16,ATROPELLO,8,11,No,No,No,No,No,No,SABADO,46,2019
2019-11-16,CAIDA OCUPANTE,6,11,No,No,No,No,No,No,SABADO,46,2019
2019-11-16,CHOQUE,112,11,No,No,No,No,No,No,SABADO,46,2019
2019-11-16,OTRO,6,11,No,No,No,No,No,No,SABADO,46,2019
2019-11-16,VOLCAMIENTO,1,11,No,No,No,No,No,No,SABADO,46,2019
2019-11-17,ATROPELLO,9,11,No,No,No,No,No,No,DOMINGO,46,2019
2019-11-17,CAIDA OCUPANTE,8,11,No,No,No,No,No,No,DOMINGO,46,2019
2019-11-17,CHOQUE,88,11,No,No,No,No,No,No,DOMINGO,46,2019
2019-11-17,OTRO,8,11,No,No,No,No,No,No,DOMINGO,46,2019
2019-11-17,VOLCAMIENTO,2,11,No,No,No,No,No,No,DOMINGO,46,2019
2019-11-18,ATROPELLO,10,11,No,No,No,No,No,No,LUNES,46,2019
2019-11-18,CAIDA OCUPANTE,5,11,No,No,No,No,No,No,LUNES,46,2019
2019-11-18,CHOQUE,52,11,No,No,No,No,No,No,LUNES,46,2019
2019-11-18,OTRO,5,11,No,No,No,No,No,No,LUNES,46,2019
2019-11-19,ATROPELLO,11,11,No,No,No,No,No,No,MARTES,47,2019
2019-11-19,CAIDA OCUPANTE,12,11,No,No,No,No,No,No,MARTES,47,2019
2019-11-19,CHOQUE,96,11,No,No,No,No,No,No,MARTES,47,2019
2019-11-19,OTRO,12,11,No,No,No,No,No,No,MARTES,47,2019
2019-11-19,VOLCAMIENTO,4,11,No,No,No,No,No,No,MARTES,47,2019
2019-11-20,ATROPELLO,8,11,No,No,No,No,No,No,MIERCOLES,47,2019
2019-11-20,CAIDA OCUPANTE,12,11,No,No,No,No,No,No,MIERCOLES,47,2019
2019-11-20,CHOQUE,103,11,No,No,No,No,No,No,MIERCOLES,47,2019
2019-11-20,OTRO,8,11,No,No,No,No,No,No,MIERCOLES,47,2019
2019-11-20,VOLCAMIENTO,6,11,No,No,No,No,No,No,MIERCOLES,47,2019
2019-11-21,ATROPELLO,14,11,No,No,No,No,No,No,JUEVES,47,2019
2019-11-21,CAIDA OCUPANTE,10,11,No,No,No,No,No,No,JUEVES,47,2019
2019-11-21,CHOQUE,84,11,No,No,No,No,No,No,JUEVES,47,2019
2019-11-21,OTRO,6,11,No,No,No,No,No,No,JUEVES,47,2019
2019-11-21,VOLCAMIENTO,3,11,No,No,No,No,No,No,JUEVES,47,2019
2019-11-22,ATROPELLO,4,11,No,No,No,No,No,No,VIERNES,47,2019
2019-11-22,CAIDA OCUPANTE,12,11,No,No,No,No,No,No,VIERNES,47,2019
2019-11-22,CHOQUE,78,11,No,No,No,No,No,No,VIERNES,47,2019
2019-11-22,OTRO,4,11,No,No,No,No,No,No,VIERNES,47,2019
2019-11-22,VOLCAMIENTO,1,11,No,No,No,No,No,No,VIERNES,47,2019
2019-11-23,ATROPELLO,12,11,No,No,No,No,No,No,SABADO,47,2019
2019-11-23,CAIDA OCUPANTE,10,11,No,No,No,No,No,No,SABADO,47,2019
2019-11-23,CHOQUE,94,11,No,No,No,No,No,No,SABADO,47,2019
2019-11-23,OTRO,11,11,No,No,No,No,No,No,SABADO,47,2019
2019-11-23,VOLCAMIENTO,4,11,No,No,No,No,No,No,SABADO,47,2019
2019-11-24,ATROPELLO,10,11,No,No,No,No,No,No,DOMINGO,47,2019
